route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_14203603,"KRZYKI",0,842094,23,1,842094
A,3,3_14203702,"KRZYKI",0,842094,22,1,842094
A,3,3_14203814,"KRZYKI",0,842094,1,2,842094
A,3,3_14203816,"KRZYKI",0,842094,1,2,842094
A,3,3_14203818,"KRZYKI",0,842094,1,2,842094
A,3,3_14203820,"KRZYKI",0,842094,1,2,842094
A,3,3_14203822,"KRZYKI",0,842094,1,2,842094
A,3,3_14203824,"KRZYKI",0,842094,1,2,842094
A,3,3_14203826,"KRZYKI",0,842094,1,2,842094
A,3,3_14203830,"KRZYKI",0,842094,2,1,842094
A,3,3_14203832,"KRZYKI",0,842094,2,1,842094
A,3,3_14203834,"KRZYKI",0,842094,2,1,842094
A,3,3_14203836,"KRZYKI",0,842094,2,1,842094
A,3,3_14203838,"KRZYKI",0,842094,2,1,842094
A,3,3_14203840,"KRZYKI",0,842094,2,1,842094
A,3,3_14203845,"KRZYKI",0,842094,3,1,842094
A,3,3_14203847,"KRZYKI",0,842094,3,1,842094
A,3,3_14203849,"KRZYKI",0,842094,3,1,842094
A,3,3_14203851,"KRZYKI",0,842094,3,1,842094
A,3,3_14203853,"KRZYKI",0,842094,3,1,842094
A,3,3_14203855,"KRZYKI",0,842094,3,1,842094
A,3,3_14203860,"KRZYKI",0,842094,4,1,842094
A,3,3_14203862,"KRZYKI",0,842094,4,1,842094
A,3,3_14203864,"KRZYKI",0,842094,4,1,842094
A,3,3_14203866,"KRZYKI",0,842094,4,1,842094
A,3,3_14203868,"KRZYKI",0,842094,4,1,842094
A,3,3_14203870,"KRZYKI",0,842094,4,1,842094
A,3,3_14203875,"KRZYKI",0,842094,5,1,842094
A,3,3_14203877,"KRZYKI",0,842094,5,1,842094
A,3,3_14203879,"KRZYKI",0,842094,5,1,842094
A,3,3_14203881,"KRZYKI",0,842094,5,1,842094
A,3,3_14203883,"KRZYKI",0,842094,5,1,842094
A,3,3_14203885,"KRZYKI",0,842094,5,1,842094
A,3,3_14203887,"KRZYKI",0,842094,5,1,842094
A,3,3_14203654,"KRZYKI",0,842190,21,1,842190
A,3,3_14203703,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,3,3_14203813,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14203815,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14203817,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14203819,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14203821,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14203823,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14203825,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14203831,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14203833,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14203835,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14203837,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14203839,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14203841,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14203844,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14203846,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14203848,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14203850,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14203852,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14203854,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14203856,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14203859,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14203861,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14203863,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14203865,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14203867,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14203869,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14203871,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14203874,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14203876,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14203878,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14203880,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14203882,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14203884,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14203886,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14203604,"SOŁTYSOWICE",1,843365,23,1,843365
A,3,3_14203888,"Zajezdnia Obornicka",1,843711,5,1,843711
A,3,3_14203842,"Zajezdnia Obornicka",0,843712,2,1,843712
A,3,3_14203857,"Zajezdnia Obornicka",0,843712,3,1,843712
A,3,3_14203872,"Zajezdnia Obornicka",0,843712,4,1,843712
A,3,3_14203602,"KOSZAROWA (Szpital)",1,843713,23,1,843713
A,3,3_14203653,"KOSZAROWA (Szpital)",1,843713,21,1,843713
A,3,3_14203701,"KOSZAROWA (Szpital)",1,843713,22,1,843713
A,3,3_14203829,"KOSZAROWA (Szpital)",1,843713,2,1,843713
A,3,3_14203812,"KRZYKI",0,843714,1,2,843714
A,3,3_14203843,"KRZYKI",0,843714,3,1,843714
A,3,3_14203858,"KRZYKI",0,843714,4,1,843714
A,3,3_14203873,"KRZYKI",0,843714,5,1,843714
A,4,4_14207781,"KRZYKI",0,842094,23,1,842094
A,4,4_14207867,"KRZYKI",0,842094,22,1,842094
A,4,4_14207986,"KRZYKI",0,842094,1,2,842094
A,4,4_14207988,"KRZYKI",0,842094,1,2,842094
A,4,4_14207990,"KRZYKI",0,842094,1,2,842094
A,4,4_14207992,"KRZYKI",0,842094,1,2,842094
A,4,4_14207994,"KRZYKI",0,842094,1,2,842094
A,4,4_14207996,"KRZYKI",0,842094,1,2,842094
A,4,4_14207998,"KRZYKI",0,842094,1,2,842094
A,4,4_14208002,"KRZYKI",0,842094,2,1,842094
A,4,4_14208004,"KRZYKI",0,842094,2,1,842094
A,4,4_14208006,"KRZYKI",0,842094,2,1,842094
A,4,4_14208008,"KRZYKI",0,842094,2,1,842094
A,4,4_14208010,"KRZYKI",0,842094,2,1,842094
A,4,4_14208012,"KRZYKI",0,842094,2,1,842094
A,4,4_14208017,"KRZYKI",0,842094,3,1,842094
A,4,4_14208019,"KRZYKI",0,842094,3,1,842094
A,4,4_14208021,"KRZYKI",0,842094,3,1,842094
A,4,4_14208023,"KRZYKI",0,842094,3,1,842094
A,4,4_14208025,"KRZYKI",0,842094,3,1,842094
A,4,4_14208027,"KRZYKI",0,842094,3,1,842094
A,4,4_14208032,"KRZYKI",0,842094,4,1,842094
A,4,4_14208034,"KRZYKI",0,842094,4,1,842094
A,4,4_14208036,"KRZYKI",0,842094,4,1,842094
A,4,4_14208038,"KRZYKI",0,842094,4,1,842094
A,4,4_14208040,"KRZYKI",0,842094,4,1,842094
A,4,4_14208042,"KRZYKI",0,842094,4,1,842094
A,4,4_14208047,"KRZYKI",0,842094,5,1,842094
A,4,4_14208049,"KRZYKI",0,842094,5,1,842094
A,4,4_14208051,"KRZYKI",0,842094,5,1,842094
A,4,4_14208053,"KRZYKI",0,842094,5,1,842094
A,4,4_14208055,"KRZYKI",0,842094,5,1,842094
A,4,4_14208057,"KRZYKI",0,842094,5,1,842094
A,4,4_14208059,"KRZYKI",0,842094,5,1,842094
A,4,4_14207829,"KRZYKI",0,842190,21,1,842190
A,4,4_14207868,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,4,4_14207985,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14207987,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14207989,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14207991,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14207993,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14207995,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14207997,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14208003,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14208005,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14208007,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14208009,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14208011,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14208013,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14208016,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14208018,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14208020,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14208022,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14208024,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14208026,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14208028,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14208031,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14208033,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14208035,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14208037,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14208039,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14208041,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14208043,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14208046,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14208048,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14208050,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14208052,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14208054,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14208056,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14208058,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14207782,"SOŁTYSOWICE",1,843365,23,1,843365
A,4,4_14208060,"Zajezdnia Obornicka",1,843711,5,1,843711
A,4,4_14208014,"Zajezdnia Obornicka",0,843712,2,1,843712
A,4,4_14208029,"Zajezdnia Obornicka",0,843712,3,1,843712
A,4,4_14208044,"Zajezdnia Obornicka",0,843712,4,1,843712
A,4,4_14207780,"KOSZAROWA (Szpital)",1,843713,23,1,843713
A,4,4_14207828,"KOSZAROWA (Szpital)",1,843713,21,1,843713
A,4,4_14207866,"KOSZAROWA (Szpital)",1,843713,22,1,843713
A,4,4_14208001,"KOSZAROWA (Szpital)",1,843713,2,1,843713
A,4,4_14207984,"KRZYKI",0,843714,1,2,843714
A,4,4_14208015,"KRZYKI",0,843714,3,1,843714
A,4,4_14208030,"KRZYKI",0,843714,4,1,843714
A,4,4_14208045,"KRZYKI",0,843714,5,1,843714
A,6,6_14213666,"KRZYKI",0,842094,23,1,842094
A,6,6_14213750,"KRZYKI",0,842094,22,1,842094
A,6,6_14214077,"KRZYKI",0,842094,1,2,842094
A,6,6_14214079,"KRZYKI",0,842094,1,2,842094
A,6,6_14214081,"KRZYKI",0,842094,1,2,842094
A,6,6_14214083,"KRZYKI",0,842094,1,2,842094
A,6,6_14214085,"KRZYKI",0,842094,1,2,842094
A,6,6_14214090,"KRZYKI",0,842094,2,2,842094
A,6,6_14214092,"KRZYKI",0,842094,2,2,842094
A,6,6_14214094,"KRZYKI",0,842094,2,2,842094
A,6,6_14214096,"KRZYKI",0,842094,2,2,842094
A,6,6_14214098,"KRZYKI",0,842094,2,2,842094
A,6,6_14214102,"KRZYKI",0,842094,3,2,842094
A,6,6_14214104,"KRZYKI",0,842094,3,2,842094
A,6,6_14214106,"KRZYKI",0,842094,3,2,842094
A,6,6_14214108,"KRZYKI",0,842094,3,2,842094
A,6,6_14214110,"KRZYKI",0,842094,3,2,842094
A,6,6_14214114,"KRZYKI",0,842094,4,2,842094
A,6,6_14214116,"KRZYKI",0,842094,4,2,842094
A,6,6_14214118,"KRZYKI",0,842094,4,2,842094
A,6,6_14214120,"KRZYKI",0,842094,4,2,842094
A,6,6_14214122,"KRZYKI",0,842094,4,2,842094
A,6,6_14214124,"KRZYKI",0,842094,4,2,842094
A,6,6_14214126,"KRZYKI",0,842094,4,2,842094
A,6,6_14214130,"KRZYKI",0,842094,5,2,842094
A,6,6_14214132,"KRZYKI",0,842094,5,2,842094
A,6,6_14214134,"KRZYKI",0,842094,5,2,842094
A,6,6_14214136,"KRZYKI",0,842094,5,2,842094
A,6,6_14214138,"KRZYKI",0,842094,5,2,842094
A,6,6_14214140,"KRZYKI",0,842094,5,2,842094
A,6,6_14214142,"KRZYKI",0,842094,5,2,842094
A,6,6_14214147,"KRZYKI",0,842094,6,2,842094
A,6,6_14214149,"KRZYKI",0,842094,6,2,842094
A,6,6_14214151,"KRZYKI",0,842094,6,2,842094
A,6,6_14214153,"KRZYKI",0,842094,6,2,842094
A,6,6_14214158,"KRZYKI",0,842094,7,2,842094
A,6,6_14214160,"KRZYKI",0,842094,7,2,842094
A,6,6_14214162,"KRZYKI",0,842094,7,2,842094
A,6,6_14214164,"KRZYKI",0,842094,7,2,842094
A,6,6_14214166,"KRZYKI",0,842094,7,2,842094
A,6,6_14214171,"KRZYKI",0,842094,8,2,842094
A,6,6_14214173,"KRZYKI",0,842094,8,2,842094
A,6,6_14214175,"KRZYKI",0,842094,8,2,842094
A,6,6_14214177,"KRZYKI",0,842094,8,2,842094
A,6,6_14214181,"KRZYKI",0,842094,9,2,842094
A,6,6_14214183,"KRZYKI",0,842094,9,2,842094
A,6,6_14214185,"KRZYKI",0,842094,9,2,842094
A,6,6_14214187,"KRZYKI",0,842094,9,2,842094
A,6,6_14214189,"KRZYKI",0,842094,9,2,842094
A,6,6_14214194,"KRZYKI",0,842094,10,2,842094
A,6,6_14214196,"KRZYKI",0,842094,10,2,842094
A,6,6_14214198,"KRZYKI",0,842094,10,2,842094
A,6,6_14214200,"KRZYKI",0,842094,10,2,842094
A,6,6_14214209,"KRZYKI",0,842094,11,2,842094
A,6,6_14214211,"KRZYKI",0,842094,11,2,842094
A,6,6_14214213,"KRZYKI",0,842094,11,2,842094
A,6,6_14214215,"KRZYKI",0,842094,11,2,842094
A,6,6_14214217,"KRZYKI",0,842094,11,2,842094
A,6,6_14213714,"KRZYKI",0,842190,21,1,842190
A,6,6_14211261,"KOSZAROWA (Szpital)",1,843361,8,1,843361
A,6,6_14213751,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,6,6_14214076,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14214078,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14214080,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14214082,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14214084,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14214086,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14214089,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14214091,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14214093,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14214095,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14214097,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14214101,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14214103,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14214105,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14214107,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14214109,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14214111,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14214115,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14214117,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14214119,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14214121,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14214123,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14214125,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14214129,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14214131,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14214133,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14214135,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14214137,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14214139,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14214141,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14214146,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14214148,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14214150,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14214152,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14214154,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14214157,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14214159,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14214161,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14214163,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14214165,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14214167,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14214170,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14214172,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14214174,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14214176,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14214178,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14214182,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14214184,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14214186,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14214188,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14214190,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14214193,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14214195,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14214197,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14214199,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14214201,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14214210,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14214212,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14214214,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14214216,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14214218,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14213667,"SOŁTYSOWICE",1,843365,23,1,843365
A,6,6_14214099,"Zajezdnia Obornicka",1,843711,2,2,843711
A,6,6_14214127,"Zajezdnia Obornicka",1,843711,4,2,843711
A,6,6_14211262,"Zajezdnia Obornicka",0,843712,8,1,843712
A,6,6_14214087,"Zajezdnia Obornicka",0,843712,1,2,843712
A,6,6_14214112,"Zajezdnia Obornicka",0,843712,3,2,843712
A,6,6_14214155,"Zajezdnia Obornicka",0,843712,6,2,843712
A,6,6_14214168,"Zajezdnia Obornicka",0,843712,7,2,843712
A,6,6_14214179,"Zajezdnia Obornicka",0,843712,8,2,843712
A,6,6_14214191,"Zajezdnia Obornicka",0,843712,9,2,843712
A,6,6_14214202,"Zajezdnia Obornicka",0,843712,10,2,843712
A,6,6_14214219,"Zajezdnia Obornicka",0,843712,11,2,843712
A,6,6_14213665,"KOSZAROWA (Szpital)",1,843713,23,1,843713
A,6,6_14213713,"KOSZAROWA (Szpital)",1,843713,21,1,843713
A,6,6_14213749,"KOSZAROWA (Szpital)",1,843713,22,1,843713
A,6,6_14214113,"KOSZAROWA (Szpital)",1,843713,4,2,843713
A,6,6_14214180,"KOSZAROWA (Szpital)",1,843713,9,2,843713
A,6,6_14214075,"KRZYKI",0,843714,1,2,843714
A,6,6_14214088,"KRZYKI",0,843714,2,2,843714
A,6,6_14214100,"KRZYKI",0,843714,3,2,843714
A,6,6_14214128,"KRZYKI",0,843714,5,2,843714
A,6,6_14214145,"KRZYKI",0,843714,6,2,843714
A,6,6_14214156,"KRZYKI",0,843714,7,2,843714
A,6,6_14214169,"KRZYKI",0,843714,8,2,843714
A,6,6_14214192,"KRZYKI",0,843714,10,2,843714
A,8,8_14219927,"KRZYKI",0,842094,23,1,842094
A,8,8_14220024,"KRZYKI",0,842094,22,1,842094
A,8,8_14220344,"KRZYKI",0,842094,1,2,842094
A,8,8_14220346,"KRZYKI",0,842094,1,2,842094
A,8,8_14220348,"KRZYKI",0,842094,1,2,842094
A,8,8_14220350,"KRZYKI",0,842094,1,2,842094
A,8,8_14220352,"KRZYKI",0,842094,1,2,842094
A,8,8_14220357,"KRZYKI",0,842094,2,2,842094
A,8,8_14220359,"KRZYKI",0,842094,2,2,842094
A,8,8_14220361,"KRZYKI",0,842094,2,2,842094
A,8,8_14220363,"KRZYKI",0,842094,2,2,842094
A,8,8_14220365,"KRZYKI",0,842094,2,2,842094
A,8,8_14220369,"KRZYKI",0,842094,3,2,842094
A,8,8_14220371,"KRZYKI",0,842094,3,2,842094
A,8,8_14220373,"KRZYKI",0,842094,3,2,842094
A,8,8_14220375,"KRZYKI",0,842094,3,2,842094
A,8,8_14220377,"KRZYKI",0,842094,3,2,842094
A,8,8_14220381,"KRZYKI",0,842094,4,2,842094
A,8,8_14220383,"KRZYKI",0,842094,4,2,842094
A,8,8_14220385,"KRZYKI",0,842094,4,2,842094
A,8,8_14220387,"KRZYKI",0,842094,4,2,842094
A,8,8_14220389,"KRZYKI",0,842094,4,2,842094
A,8,8_14220391,"KRZYKI",0,842094,4,2,842094
A,8,8_14220393,"KRZYKI",0,842094,4,2,842094
A,8,8_14220397,"KRZYKI",0,842094,5,2,842094
A,8,8_14220399,"KRZYKI",0,842094,5,2,842094
A,8,8_14220401,"KRZYKI",0,842094,5,2,842094
A,8,8_14220403,"KRZYKI",0,842094,5,2,842094
A,8,8_14220405,"KRZYKI",0,842094,5,2,842094
A,8,8_14220407,"KRZYKI",0,842094,5,2,842094
A,8,8_14220409,"KRZYKI",0,842094,5,2,842094
A,8,8_14220414,"KRZYKI",0,842094,6,2,842094
A,8,8_14220416,"KRZYKI",0,842094,6,2,842094
A,8,8_14220418,"KRZYKI",0,842094,6,2,842094
A,8,8_14220420,"KRZYKI",0,842094,6,2,842094
A,8,8_14220425,"KRZYKI",0,842094,7,2,842094
A,8,8_14220427,"KRZYKI",0,842094,7,2,842094
A,8,8_14220429,"KRZYKI",0,842094,7,2,842094
A,8,8_14220431,"KRZYKI",0,842094,7,2,842094
A,8,8_14220433,"KRZYKI",0,842094,7,2,842094
A,8,8_14220438,"KRZYKI",0,842094,8,2,842094
A,8,8_14220440,"KRZYKI",0,842094,8,2,842094
A,8,8_14220442,"KRZYKI",0,842094,8,2,842094
A,8,8_14220444,"KRZYKI",0,842094,8,2,842094
A,8,8_14220448,"KRZYKI",0,842094,9,2,842094
A,8,8_14220450,"KRZYKI",0,842094,9,2,842094
A,8,8_14220452,"KRZYKI",0,842094,9,2,842094
A,8,8_14220454,"KRZYKI",0,842094,9,2,842094
A,8,8_14220456,"KRZYKI",0,842094,9,2,842094
A,8,8_14220461,"KRZYKI",0,842094,10,2,842094
A,8,8_14220463,"KRZYKI",0,842094,10,2,842094
A,8,8_14220465,"KRZYKI",0,842094,10,2,842094
A,8,8_14220467,"KRZYKI",0,842094,10,2,842094
A,8,8_14220476,"KRZYKI",0,842094,11,2,842094
A,8,8_14220478,"KRZYKI",0,842094,11,2,842094
A,8,8_14220480,"KRZYKI",0,842094,11,2,842094
A,8,8_14220482,"KRZYKI",0,842094,11,2,842094
A,8,8_14220484,"KRZYKI",0,842094,11,2,842094
A,8,8_14219978,"KRZYKI",0,842190,21,1,842190
A,8,8_14217522,"KOSZAROWA (Szpital)",1,843361,8,1,843361
A,8,8_14220025,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,8,8_14220343,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14220345,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14220347,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14220349,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14220351,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14220353,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14220356,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14220358,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14220360,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14220362,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14220364,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14220368,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14220370,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14220372,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14220374,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14220376,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14220378,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14220382,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14220384,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14220386,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14220388,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14220390,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14220392,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14220396,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14220398,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14220400,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14220402,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14220404,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14220406,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14220408,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14220413,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14220415,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14220417,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14220419,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14220421,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14220424,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,8,8_14220426,"KOSZAROWA (Szpital)",1,843361,7,2,843361
